編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPPMLLLKHMFFCF77CA,19,14.43,共有部分,鋼筋混凝土造,86年8月28日,十一層,
RPPPMLMLKHMFFCF87CA,29,57.91,住家用,鋼筋混凝土造,76年9月16日,九層,六層 通道
RPRNMLQJLHMFFCF18CA,1,79.07,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,十四層
RPRNMLQJLHMFFCF18CA,1,60.31,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,
RPSNMLQJLHMFFCF28CA,1,76.66,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,五層
RPSNMLQJLHMFFCF28CA,1,63.35,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,
RPTNMLQJLHMFFCF38CA,1,76.66,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,七層
RPTNMLQJLHMFFCF38CA,1,68.78,見其他登記事項,鋼筋混凝土造,105年4月14日,十五層,
RPSOMLQJLHMFFCF38CA,39,90.80,住家用,鋼筋混凝土造,67年1月28日,五層,三層
RPXNMLOLKHMFFDF78CA,23,112.21,住家用,鋼筋混凝土造,83年6月24日,十二層,八層
RPXNMLOLKHMFFDF78CA,23,32.93,共有部分,鋼筋混凝土造,83年6月24日,十二層,
RPPOMLOLKHMFFDF08CA,27,19.16,見使用執照,鋼筋混凝土造,79年6月28日,七層,地下層
RPPOMLOLKHMFFDF08CA,27,20.96,共有部分,鋼筋混凝土造,79年6月28日,七層,
RPPOMLOLKHMFFDF08CA,27,125.86,住家用,鋼筋混凝土造,79年6月28日,七層,六層
RPQNMLMLKHMFFDF87CA,37,126.56,住家用,加強磚造,69年3月31日,二層,一層 二層
RPXOMLMJLHMFFDF58CA,23,105.67,住家用,鋼筋混凝土造,83年2月15日,七層,五層
RPXOMLMJLHMFFDF58CA,23,2.25,共有部分,鋼筋混凝土造,83年2月15日,七層,
RPXOMLMJLHMFFDF58CA,23,12.63,共有部分,鋼筋混凝土造,83年2月15日,七層,
RPSNMLNLKHMFFEF28CA,21,33.37,住家用,鋼筋混凝土造,85年2月3日,二十二層,十五層
RPSNMLNLKHMFFEF28CA,21,1.12,共有部份,鋼筋混凝土造,85年2月3日,二十二層,
RPSNMLNLKHMFFEF28CA,21,7.28,共有部份,鋼筋混凝土造,85年2月3日,二十二層,
RPWRMLMLKHMFFEF98CA,3,.50,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,一層
RPWRMLMLKHMFFEF98CA,3,.01,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPWRMLMLKHMFFEF98CA,3,112.79,住家用,鋼筋混凝土造,103年4月23日,十七層,四層
RPWRMLMLKHMFFEF98CA,3,78.65,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPWRMLMLKHMFFEF98CA,3,1.46,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
RPWRMLMLKHMFFEF98CA,3,.68,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,一層
RPWRMLMLKHMFFEF98CA,3,.21,見其他登記事項,鋼筋混凝土造,103年4月23日,十八層,
