鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
內湖區,建物,臺北市內湖區內湖路一段661~690號,0.0,其他,,,1060206,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,109.63,2,1,1,有,有,有,54000,493,,0.0,0,,RPUNMLOLKHMFFCA08CC
中山區,建物,臺北市中山區松江路421~450號,0.0,住,,,1060213,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,67.66,2,1,1,有,有,有,40000,591,,0.0,0,,RPWNMLOLKHMFFCA28CC
中山區,建物,臺北市中山區新生北路三段1~30號,0.0,住,,,1060209,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950209,45.59,1,1,1,有,有,有,27000,592,,0.0,0,,RPXNMLOLKHMFFCA38CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1060216,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,96.00999999999999,2,1,1,有,有,有,52000,542,,0.0,0,,RPTOMLOLKHMFFCA08CC
內湖區,建物,臺北市內湖區瑞光路631~660號,0.0,其他,,,1060221,土地0建物1車位2,二層,11,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0971208,214.78000000000003,0,0,0,無,有,有,106350,495,坡道平面,0.0,0,,RPVOMLOLKHMFFCA28CC
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,,,1060124,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991110,77.86,1,1,1,有,有,有,35000,450,,0.0,0,,RPWOMLOLKHMFFCA38CC
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,,,1060214,土地0建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791019,139.12,4,2,2,有,有,有,43500,313,,0.0,0,,RPOPMLOLKHMFFCA67CC
中山區,建物,臺北市中山區松江路124巷1~30號,0.0,住,,,1060223,土地0建物1車位0,五層,,華廈(10層含以下有電梯),,,,172.04,0,0,2,有,無,無,52000,302,,0.0,0,,RPPPMLOLKHMFFCA77CC
中山區,建物,臺北市中山區松江路170巷1~30號,0.0,住,,,1060208,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970624,186.67000000000002,4,2,2,有,有,有,70000,375,,0.0,0,,RPRPMLOLKHMFFCA97CC
內湖區,建物,臺北市內湖區民權東路六段151~180號,0.0,住,,,1060218,土地0建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,81.76,2,1,1,有,有,有,35000,428,塔式車位,15.29,0,,RPTPMLOLKHMFFCA18CC
大安區,建物,臺北市大安區信義路四段61~90號,0.0,商,,,1060201,土地0建物1車位0,五層,17,辦公商業大樓,商業用,鋼筋混凝土造,0751229,149.77,0,0,0,無,無,無,60000,401,,0.0,0,,RPPNMLOLKHMFFFA87CC
大安區,建物,臺北市大安區四維路198巷30弄1~30號,0.0,商,,,1060201,土地0建物1車位0,二層,19,辦公商業大樓,商業用,鋼筋混凝土造,0740522,50.34,0,0,0,無,有,無,13000,258,,0.0,0,,RPQNMLOLKHMFFFA97CC
大安區,建物,臺北市大安區光復南路631~660號,0.0,商,,,1060201,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,71.84,2,1,1,有,有,有,38000,529,,0.0,0,,RPWNMLOLKHMFFFA58CC
大安區,建物,臺北市大安區敦化南路二段151~180號,0.0,其他,,,1060201,土地0建物1車位1,六層,21,辦公商業大樓,住家用,鋼筋混凝土造,0781014,379.90999999999997,0,0,2,有,有,無,180000,474,坡道平面,0.0,0,,RPXNMLOLKHMFFFA68CC
大安區,建物,臺北市大安區安和路二段189巷1~30號,0.0,住,,,1060201,土地0建物2車位0,見其他登記事項,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980505,169.66,0,0,0,無,有,無,125000,737,,0.0,0,,RPVOMLOLKHMFFFA58CC
內湖區,房地(土地+建物),臺北市內湖區康寧路三段31~60號,24.39,住,,,1060225,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850904,106.08,3,2,2,有,有,有,21700,205,,0.0,0,,RPPNMLPLKHMFFCA67CC
大同區,建物,臺北市大同區市民大道一段211~240號,0.0,其他,,,1060222,土地0建物1車位0,十一層,18,辦公商業大樓,見其他登記事項,見其他登記事項,0980724,104.0,0,0,0,無,無,有,50000,481,,0.0,0,,RPPNMLPLKHMFFBA57CC
中正區,建物,臺北市中正區忠孝東路二段121~150號,0.0,商,,,1060215,土地0建物1車位0,十層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0630926,38.11,0,0,0,無,有,有,16000,420,,0.0,0,,RPUNMLLJLHMFFBA57CC
士林區,建物,臺北市士林區忠誠路一段16巷1~30號,0.0,住,,,1060201,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880120,79.78999999999999,1,1,1,有,有,有,30000,376,坡道平面,0.0,0,,RPSOMLLJLHMFFEA77CC
松山區,建物,臺北市松山區八德路四段72巷12弄1~30號,0.0,住,,,1060226,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,106.92,3,1,1,有,無,無,20000,187,,0.0,0,,RPRNMLLJLHMFFDA47CC
信義區,建物,臺北市信義區信義路五段150巷20弄1~30號,0.0,住,,,1060225,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770601,110.33,3,2,2,有,有,無,26000,236,,0.0,0,,RPUNMLLJLHMFFDA77CC
松山區,房地(土地+建物),臺北市松山區民生東路五段121~150號,16.81,商,,,1060220,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690521,130.62,2,0,2,有,有,無,36800,282,,0.0,0,,RPQOMLLJLHMFFDA47CC
信義區,建物,臺北市信義區基隆路二段181~210號,0.0,商,,,1060223,土地0建物1車位0,八層,12,辦公商業大樓,住家用,鋼筋混凝土造,0720315,101.26,0,0,0,無,有,無,23000,227,,0.0,0,,RPSOMLLJLHMFFDA67CC
信義區,建物,臺北市信義區和平東路三段181~210號,0.0,商,,,1060216,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010711,68.82,1,1,1,有,有,有,50000,727,,0.0,0,,RPTOMLLJLHMFFDA77CC
信義區,建物,臺北市信義區信義路五段1~30號,0.0,其他,,,1060224,土地0建物0車位2,六層,16,辦公商業大樓,商業用,見使用執照,0891009,660.6600000000001,0,0,0,無,有,無,402356,609,坡道平面,84.86,0,分割出租,RPVOMLLJLHMFFDA97CC
信義區,建物,臺北市信義區永吉路120巷1~30號,0.0,住,,,1060227,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951201,56.39,0,0,0,無,無,有,23000,408,,0.0,0,,RPOPMLLJLHMFFDA37CC
松山區,建物,臺北市松山區民權東路三段106巷3弄31~60號,0.0,住,,,1060228,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780731,159.79,2,2,2,有,無,有,45000,282,,0.0,0,,RPRPMLLJLHMFFDA67CC
松山區,建物,臺北市松山區民生東路三段121~150號,0.0,商,,,1060223,土地0建物1車位0,八層,14,辦公商業大樓,商業用,鋼筋混凝土造,0751129,122.57999999999998,0,0,0,無,有,有,68112,556,,0.0,0,,RPWPMLLJLHMFFDA18CC
松山區,建物,臺北市松山區敦化北路199巷1~30號,0.0,住,,,1060221,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830716,174.64999999999998,2,2,2,有,有,有,48000,275,,0.0,0,,RPXPMLLJLHMFFDA28CC
中山區,建物,臺北市中山區中山北路二段45巷1~30號,0.0,商,,,1060222,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,,150.61,0,0,0,無,有,有,250000,1660,,0.0,0,,RPPNMLLJLHMFFCA17CC
內湖區,建物,臺北市內湖區康寧路三段99巷17弄31~60號,0.0,住,,,1060225,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040213,242.52,4,2,2,有,無,無,60000,247,坡道平面,0.0,0,,RPVOMLLJLHMFFCA87CC
內湖區,建物,臺北市內湖區民權東路六段121~150號,0.0,住,,,1060222,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,39.97,0,0,0,無,有,有,18000,450,,0.0,0,,RPWOMLLJLHMFFCA97CC
中山區,建物,臺北市中山區中山北路二段115巷31~60號,0.0,商,,,1060215,土地0建物1車位1,七層,8,辦公商業大樓,商業用,鋼筋混凝土造,0810229,208.09,0,0,0,無,有,無,74000,356,升降機械,25.57,0,,RPQPMLLJLHMFFCA47CC
中山區,建物,臺北市中山區中山北路二段181~210號,0.0,商,,,1060223,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0721229,134.3,3,2,2,有,有,有,78000,581,,0.0,0,,RPRPMLLJLHMFFCA57CC
中山區,建物,臺北市中山區建國北路二段31~60號,0.0,商,,,1060224,土地0建物1車位0,十一層,15,辦公商業大樓,商業用,鋼筋混凝土造,0771205,181.82,1,0,2,有,無,有,80850,445,,0.0,0,,RPTPMLLJLHMFFCA77CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1060201,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040511,43.480000000000004,0,1,1,有,有,有,31000,713,,0.0,0,,RPPNMLLJLHMFFFA47CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1060201,土地0建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040511,44.22,0,1,1,有,有,有,30000,678,,0.0,0,,RPQNMLLJLHMFFFA57CC
大安區,建物,臺北市大安區復興南路一段121~150號,0.0,商,,,1060201,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950424,78.69,2,1,1,有,有,有,43000,546,,0.0,0,,RPRNMLLJLHMFFFA67CC
內湖區,建物,臺北市內湖區康寧路三段189巷83弄1~30號,0.0,住,,,1060227,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831229,117.92,3,2,2,有,有,有,22000,187,,0.0,0,,RPXPMLLJLHMFFCA28DC
大安區,建物,臺北市大安區安和路一段91~120號,0.0,住,,,1060201,土地0建物1車位1,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700216,214.16000000000003,3,2,2,有,有,有,57000,266,坡道平面,52.41,0,,RPVNMLMJLHMFFFA18CC
大安區,建物,臺北市大安區和平東路二段107巷1~30號,0.0,住,,,1060201,土地0建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0691128,202.16000000000003,3,3,2,有,無,無,55000,272,,0.0,0,,RPXNMLMJLHMFFFA38CC
大安區,建物,臺北市大安區新生南路三段91~120號,0.0,商,,,1060201,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,75.8,0,0,1,有,無,有,180000,2375,,0.0,0,,RPROMLMJLHMFFFA87CC
大安區,建物,臺北市大安區光復南路420巷1~30號,0.0,住,,,1060201,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691101,159.25,3,2,2,有,有,有,53500,336,,0.0,0,,RPUOMLMJLHMFFFA18CC
大安區,建物,臺北市大安區和平東路三段31~60號,0.0,商,,,1060201,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,187.51000000000002,0,0,0,無,無,無,220000,1173,,0.0,0,,RPWOMLMJLHMFFFA38CC
大安區,建物,臺北市大安區光復南路180巷31~60號,0.0,住,,,1060201,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.68,2,1,1,有,有,無,22000,212,,0.0,0,,RPRPMLMJLHMFFFA97CC
中山區,建物,臺北市中山區中山北路一段140巷1~30號,0.0,商,,,1060222,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0691217,23.14,1,1,1,有,無,有,15000,648,,0.0,0,三樓總坪數25.07只租一間7坪套房,RPOOMLMJLHMFFCA27CC
中山區,建物,臺北市中山區堤頂大道二段246巷1~30號,0.0,住,,,1060224,土地0建物1車位2,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961226,408.91999999999996,3,2,3,有,有,有,262500,642,坡道平面,66.36,0,,RPWPMLMJLHMFFCA18CC
內湖區,建物,臺北市內湖區文德路91~120號,0.0,住,,,1060222,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850206,37.1,1,1,1,有,有,有,15000,404,,0.0,0,,RPOQMLMJLHMFFCA47CC
松山區,建物,臺北市松山區民生東路906巷8弄31~60號,67.0,住,,,1060224,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,119.55,0,0,0,無,無,無,60000,502,,0.0,0,,RPQOMLMJLHMFFDA57CC
松山區,建物,臺北市松山區南京東路四段181~210號,11.83,商,,,1060220,土地0建物1車位0,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0730217,142.99,0,0,0,無,無,有,38000,266,,0.0,0,,RPROMLMJLHMFFDA67CC
南港區,建物,臺北市南港區經貿二路235巷1~30號,0.0,住,,,1060218,土地0建物1車位0,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031204,340.44,3,2,3,有,有,有,102000,300,坡道平面,51.26,0,,RPSOMLMJLHMFFDA77CC
信義區,建物,臺北市信義區松仁路121~150號,0.0,住,,,1060216,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0960719,379.99,4,2,3,有,有,有,171558,451,坡道平面,0.0,0,,RPTOMLMJLHMFFDA87CC
松山區,建物,臺北市松山區民生東路四段31~60號,0.0,商,,,1060223,土地0建物1車位0,七層,12,辦公商業大樓,商業用,鋼筋混凝土造,0721221,261.46000000000004,3,0,1,有,有,無,85000,325,,0.0,0,,RPUOMLMJLHMFFDA97CC
信義區,建物,臺北市信義區和平東路三段181~210號,0.0,商,,,1060224,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010711,68.82,2,1,1,有,有,有,35000,509,,0.0,0,續約,RPVOMLMJLHMFFDA08CC
信義區,建物,臺北市信義區光復南路421~450號,0.0,住,,,1060218,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,80.59,0,0,0,無,無,有,55000,682,,0.0,0,,RPXOMLMJLHMFFDA28CC
信義區,建物,臺北市信義區忠孝東路五段451~480號,0.0,其他,,,1060215,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941006,60.69,2,1,2,有,有,有,35000,577,,0.0,0,,RPPPMLMJLHMFFDA57CC
士林區,建物,臺北市士林區文林路481~510號,0.0,住,,,1060201,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,205.35999999999999,3,2,2,有,有,有,72000,351,,0.0,0,,RPROMLMJLHMFFEA77CC
大同區,建物,臺北市大同區長安西路121~150號,0.0,商,,,1060224,土地0建物1車位0,十一層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,218.79000000000002,0,0,1,有,有,無,92000,420,,0.0,0,,RPWNMLMJLHMFFBA87CC
大同區,建物,臺北市大同區大同區市民大道一段181~210號,0.0,其他,,,1060228,土地0建物1車位0,十二層,18,套房(1房1廳1衛),住家用,見其他登記事項,0980724,46.31,0,1,1,有,有,有,27000,583,,0.0,0,,RPSNMLNJLHMFFBA57CC
北投區,建物,臺北市北投區承德路七段151~180號,0.0,住,,,1060201,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030417,243.52999999999997,4,2,2,有,有,無,50000,205,坡道平面,36.65,0,,RPUOMLNJLHMFFEA18CC
松山區,建物,臺北市松山區南京東路五段31~60號,0.0,商,,,1060216,土地0建物1車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,0690207,124.51,0,1,1,有,無,有,180000,1446,,0.0,0,,RPQNMLNJLHMFFDA57CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060217,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,128.82,1,1,1,有,有,有,57000,442,,0.0,0,租金內含管理費、有線電視及網路費用。,RPWNMLNJLHMFFCA08CC
中山區,建物,臺北市中山區林森北路451~480號,0.0,商,,,1060224,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981106,86.02000000000001,2,2,1,有,無,有,41000,477,,0.0,0,"上一次的簽約期間為105年3月20日到106年3月19日,此次為先簽約之續約",RPTOMLNJLHMFFCA87CC
中山區,建物,臺北市中山區中山北路二段62巷1~30號,0.0,住,,,1060220,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011203,134.14,3,2,2,有,有,有,66000,492,,0.0,0,租金含管理費。,RPPNMLOJLHMFFCA47CC
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,,,1060219,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,67.09,1,2,1,有,有,有,50000,745,,0.0,0,租金含管理費。,RPQNMLOJLHMFFCA57CC
松山區,建物,臺北市松山區民權東路三段106巷3弄61~90號,0.0,住,,,1060220,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740301,131.3,3,2,2,有,有,有,56500,430,,0.0,0,租金含管理費、有線電視及網路費用。,RPPNMLOJLHMFFDA57CC
大安區,房地(土地+建物),臺北市大安區和平東路三段61~90號,0.0,住,,,1060201,土地0建物1車位0,九層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930219,199.65,2,2,2,有,無,有,65000,326,,0.0,0,,RPPNMLOJLHMFFFA77CC
大安區,建物,臺北市大安區安東街31~60號,0.0,住,,,1060201,土地0建物1車位0,一層,7,店面(店鋪),住商用,鋼筋混凝土造,,81.64,0,0,1,有,無,有,120000,1470,,0.0,0,,RPPOMLQJLHMFFFA08CC
北投區,建物,臺北市北投區東華街一段511~540號,0.0,商,,,1060201,土地0建物1車位0,一層,4,店面(店鋪),見使用執照,鋼筋混凝土造,0661020,95.4,0,0,0,無,無,無,102200,1071,,0.0,0,,RPRPMLQJLHMFFEA38DC
中正區,房地(土地+建物),臺北市中正區羅斯福路三段316巷1~30號,115.0,工,,,1060220,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,,63.43,0,0,0,無,無,無,150000,2365,,0.0,0,,RPUNMLQJLHMFFAA97CC
信義區,建物,臺北市信義區忠孝東路五段391~420號,0.0,,,,1060222,土地0建物1車位0,五層,18,辦公商業大樓,見使用執照,鋼筋混凝土造,0860121,61.300000000000004,0,0,0,無,無,無,30650,500,,0.0,0,,RPQOMLQJLHMFFDA97CC
信義區,建物,臺北市信義區忠孝東路五段211~240號,0.0,,,,1060217,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940930,41.41,1,0,1,有,有,有,28000,676,,0.0,0,,RPROMLQJLHMFFDA08CC
南港區,建物,臺北市南港區成福路171巷22弄1~30號,0.0,,,,1060220,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951115,135.78,3,2,2,有,無,有,37000,272,,0.0,0,,RPTOMLQJLHMFFDA28CC
中山區,建物,臺北市中山區民權東路二段31~60號,0.0,商,,,1060224,土地0建物1車位0,一層,4,店面(店鋪),,加強磚造,,93.57,0,0,0,無,無,無,50000,534,,0.0,0,前三年租金50000元，後兩年租金51500元,RPXOMLQJLHMFFCA58CC
中山區,建物,臺北市中山區長春路301~330號,0.0,商,,,1060226,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940516,126.54,3,2,2,有,有,無,60000,474,,0.0,0,,RPRPMLQJLHMFFCA08CC
內湖區,建物,臺北市內湖區康樂街201巷1~30號,0.0,住,,,1060218,土地0建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031227,128.81,2,2,2,有,有,無,28000,217,,0.0,0,,RPTQMLQJLHMFFCA38CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060216,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,120.75999999999999,3,2,1,有,有,有,64100,531,,0.0,0,,RPQOMLRJLHMFFCA97CC
中山區,建物,臺北市中山區建國北路三段61~90號,0.0,住,,,1060217,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,77.98,2,1,1,有,有,有,60000,769,,0.0,0,,RPSOMLRJLHMFFCA18CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1060215,土地0建物1車位0,五層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961212,57.94,1,1,1,有,有,有,24000,414,,0.0,0,,RPVOMLRJLHMFFCA48CC
中山區,建物,臺北市中山區中山北路二段121~150號,100.82,商,,,1060222,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0930319,332.29,0,0,0,無,有,有,187912,566,坡道平面,81.75,0,,RPPPMLRJLHMFFCA97CC
內湖區,建物,臺北市內湖區大湖山莊街151~180號,0.0,住,,,1060219,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820105,63.97,2,1,1,有,有,有,18000,281,,0.0,0,,RPSPMLRJLHMFFCA28CC
內湖區,房地(土地+建物),臺北市內湖區星雲街15巷18弄1~30號,49.56,住,,,1060223,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720410,82.81,2,1,1,有,無,有,15000,181,,0.0,0,,RPUPMLRJLHMFFCA48CC
內湖區,房地(土地+建物),臺北市內湖區金湖路1~30號,38.28,住,,,1060215,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0700723,137.69,4,2,2,有,有,有,40000,291,,0.0,0,,RPVPMLRJLHMFFCA58CC
中山區,建物,臺北市中山區南京東路二段1~30號,0.0,商,,,1060215,土地0建物1車位0,九層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0720526,198.35,3,1,0,有,無,有,83810,423,升降平面,0.0,0,,RPOQMLRJLHMFFCA97CC
士林區,建物,臺北市士林區忠誠路二段41巷1~30號,0.0,住,,,1060201,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870921,219.01999999999998,4,1,2,有,有,有,70000,320,,0.0,0,,RPSNMLRJLHMFFEA28CC
北投區,建物,臺北市北投區東華街一段481~510號,0.0,商,,,1060201,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941111,208.81,4,2,2,有,有,有,85000,407,,0.0,0,,RPTNMLRJLHMFFEA38CC
士林區,建物,臺北市士林區士東路91巷1~30號,0.0,住,,,1060201,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0680117,130.0,0,0,0,無,無,無,65000,500,,0.0,0,,RPROMLRJLHMFFEA28CC
大同區,建物,臺北市大同區太原路115巷1~30號,0.0,商,,,1060215,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820517,65.08,2,1,1,有,無,無,17000,261,,0.0,0,,RPWNMLRJLHMFFBA38CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060220,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,100.47,2,1,1,有,有,有,48000,478,,0.0,0,,RPUOMLRJLHMFFBA28CC
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段190巷117弄31~60號,53.35,住,,,1060218,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0971205,130.57,2,2,1,有,有,有,32000,245,坡道機械,14.13,0,,RPUOMLRJLHMFFCA48DC
大安區,建物,臺北市大安區和平東路三段391~420號,0.0,其他,,,1060201,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,70.26,1,1,1,有,有,有,40000,569,,0.0,0,,RPOPMLRJLHMFFFA18CC
大安區,建物,臺北市大安區青田街8巷1~30號,0.0,住,,,1060201,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600303,183.38,4,2,2,有,有,有,45000,245,坡道平面,0.0,0,車位為住戶共用,RPPOMLSJLHMFFFA28CC
中正區,建物,臺北市中正區南昌路二段151~180號,0.0,住,,,1060228,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970214,127.33,2,1,2,有,有,有,40649,319,,0.0,0,,RPVNMLSJLHMFFAA28CC
大同區,建物,臺北市大同區寧夏路1~30號,0.0,商,,,1060224,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001130,70.55,2,1,1,有,有,有,35000,496,,0.0,0,,RPQNMLSJLHMFFBA87CC
萬華區,建物,臺北市萬華區成都路1~30號,0.0,商,,,1060220,土地0建物1車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0811120,183.84,0,0,0,無,無,無,85000,462,,0.0,0,,RPRNMLSJLHMFFBA97CC
士林區,建物,臺北市士林區忠義街151~180號,0.0,住,,,1060201,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950704,156.84,3,2,2,有,有,有,57884,369,,0.0,0,,RPUNMLSJLHMFFEA58CC
北投區,建物,臺北市北投區石牌路二段357巷1~30號,0.0,住,,,1060201,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850624,231.78,3,2,2,有,有,有,75000,324,升降機械,0.0,0,,RPXNMLSJLHMFFEA88CC
士林區,建物,臺北市士林區至善路二段271~300號,0.0,住,,,1060201,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0521028,40.0,0,0,0,無,無,無,25000,625,,0.0,0,,RPPOMLSJLHMFFEA18CC
士林區,建物,臺北市士林區中山北路六段405巷61~90號,0.0,住,,,1060201,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971209,209.03,4,2,2,有,有,有,80990,387,,0.0,0,,RPQQMLSJLHMFFEA48CC
松山區,建物,臺北市松山區民生東路三段113巷7弄1~30號,0.0,住,,,1060215,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680306,33.11,5,5,5,有,有,有,21000,634,,0.0,0,,RPSOMLSJLHMFFDA38CC
