編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTOMLSJLHMFFFK86CA,,53.18,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLSJLHMFFFK96CA,,107.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,四層
RPUOMLSJLHMFFFK96CA,,16.79,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLSJLHMFFFK96CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLSJLHMFFFK96CA,,52.09,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLSJLHMFFFK07CA,,107.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPVOMLSJLHMFFFK07CA,,16.79,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLSJLHMFFFK07CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLSJLHMFFFK07CA,,53.18,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWOMLSJLHMFFFK17CA,,107.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPWOMLSJLHMFFFK17CA,,16.79,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWOMLSJLHMFFFK17CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWOMLSJLHMFFFK17CA,,53.18,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXOMLSJLHMFFFK27CA,,112.68,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,四層
RPXOMLSJLHMFFFK27CA,,19.25,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXOMLSJLHMFFFK27CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXOMLSJLHMFFFK27CA,,54.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOPMLSJLHMFFFK09CA,,112.68,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPOPMLSJLHMFFFK09CA,,19.25,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOPMLSJLHMFFFK09CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOPMLSJLHMFFFK09CA,,54.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPPMLSJLHMFFFK56CA,,112.68,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPPPMLSJLHMFFFK56CA,,19.25,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPPMLSJLHMFFFK56CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPPMLSJLHMFFFK56CA,,54.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQPMLSJLHMFFFK66CA,,88.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPQPMLSJLHMFFFK66CA,,15.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQPMLSJLHMFFFK66CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQPMLSJLHMFFFK66CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRPMLSJLHMFFFK76CA,,94.39,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,二層
RPRPMLSJLHMFFFK76CA,,15.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRPMLSJLHMFFFK76CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRPMLSJLHMFFFK76CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQNMLTJLHMFFFK56CA,,94.39,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,四層
RPQNMLTJLHMFFFK56CA,,15.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQNMLTJLHMFFFK56CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQNMLTJLHMFFFK56CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRNMLTJLHMFFFK66CA,,87.65,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,二層
RPRNMLTJLHMFFFK66CA,,14.89,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRNMLTJLHMFFFK66CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPRNMLTJLHMFFFK66CA,,48.64,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSNMLTJLHMFFFK76CA,,87.65,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,四層
RPSNMLTJLHMFFFK76CA,,14.89,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSNMLTJLHMFFFK76CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSNMLTJLHMFFFK76CA,,47.55,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTNMLTJLHMFFFK86CA,,87.65,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPTNMLTJLHMFFFK86CA,,14.89,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTNMLTJLHMFFFK86CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTNMLTJLHMFFFK86CA,,48.64,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVNMLTJLHMFFFK07CA,,96.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPVNMLTJLHMFFFK07CA,,17.34,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVNMLTJLHMFFFK07CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVNMLTJLHMFFFK07CA,,50.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWNMLTJLHMFFFK17CA,,96.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,四層
RPWNMLTJLHMFFFK17CA,,17.34,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWNMLTJLHMFFFK17CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWNMLTJLHMFFFK17CA,,50.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLTJLHMFFFK27CA,,96.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPXNMLTJLHMFFFK27CA,,17.34,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLTJLHMFFFK27CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLTJLHMFFFK27CA,,50.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLTJLHMFFFK09CA,,96.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPOOMLTJLHMFFFK09CA,,17.34,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLTJLHMFFFK09CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLTJLHMFFFK09CA,,50.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLTJLHMFFFK56CA,,96.87,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,七層
RPPOMLTJLHMFFFK56CA,,17.34,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLTJLHMFFFK56CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLTJLHMFFFK56CA,,50.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLTJLHMFFFK66CA,,88.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPQOMLTJLHMFFFK66CA,,88.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPQOMLTJLHMFFFK66CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLTJLHMFFFK66CA,,48.77,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPROMLTJLHMFFFK76CA,,93.57,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPROMLTJLHMFFFK76CA,,16.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPROMLTJLHMFFFK76CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPROMLTJLHMFFFK76CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLTJLHMFFFK86CA,,93.57,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPSOMLTJLHMFFFK86CA,,16.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLTJLHMFFFK86CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLTJLHMFFFK86CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLTJLHMFFFK96CA,,93.57,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,七層
RPTOMLTJLHMFFFK96CA,,16.69,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLTJLHMFFFK96CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLTJLHMFFFK96CA,,49.86,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLTJLHMFFFK07CA,,86.50,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPUOMLTJLHMFFFK07CA,,17.19,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLTJLHMFFFK07CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPUOMLTJLHMFFFK07CA,,20.52,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLTJLHMFFFK17CA,,95.62,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPVOMLTJLHMFFFK17CA,,17.19,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLTJLHMFFFK17CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPVOMLTJLHMFFFK17CA,,50.37,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWOMLTJLHMFFFK27CA,,95.62,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPWOMLTJLHMFFFK27CA,,17.19,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
