編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLOLKHMFFAI08CA,24,143.55,住家用,鋼筋混凝土造,81年8月4日,十層,十層
RPPOMLOLKHMFFAI08CA,24,22.51,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPPOMLOLKHMFFAI08CA,24,11.92,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPPOMLOLKHMFFAI08CA,24,.47,住家用,鋼筋混凝土造,81年8月4日,十層,地下層
RPPOMLOLKHMFFAI08CA,24,.94,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPPOMLOLKHMFFAI08CA,24,.53,共有部份,鋼筋混凝土造,81年8月4日,十層,
RPWNMLLJLHMFFAI28CA,31,87.93,住家用,加強磚造,75年5月6日,二層,一層 二層
RPVPMLPLLHMFFAI98CA,22,113.62,住家用,鋼筋混凝土造,83年12月23日,十四層,四層
RPVPMLPLLHMFFAI98CA,22,23.50,共有部份,鋼筋混凝土造,83年12月23日,十四層,
RPVPMLPLLHMFFAI98CA,22,18.12,共有部份,鋼筋混凝土造,83年12月23日,十四層,
RPWNMLQJLHMFFAI98EA,23,32.37,住家用,鋼筋混凝土造,83年5月6日,七層,六層
RPWNMLQJLHMFFAI98EA,23,6.61,共有部份,鋼筋混凝土造,83年5月6日,七層,
RPWNMLQJLHMFFAI98EA,23,6.21,共有部份,鋼筋混凝土造,83年5月6日,七層,
RPROMLNJLHMFFAI28EA,25,36.53,住家用,鋼筋混凝土造,81年7月2日,五層,四層
RPROMLNJLHMFFAI28EA,25,7.70,共有部份,鋼筋混凝土造,81年7月2日,五層,
RPPNMLKLLHMFFAI87EA,37,100.38,住家用,鋼筋混凝土加強磚造,69年2月4日,五層,五層
RPQNMLLLLHMFFAI87CA,39,88.33,住商用,鋼筋混凝土加強磚造,67年1月30日,二層,一層 二層
RPPNMLQKLHMFFAI28DA,11,256.92,見其他登記事項,鋼筋混凝土造,95年4月4日,四層,一層 二層 三層 四層
RPOOMLLJLHMFFAI57CA,17,78.83,住家用,鋼筋混凝土造,88年7月31日,十四層,十層
RPOOMLLJLHMFFAI57CA,17,8.91,共有部份,鋼筋混凝土造,88年7月31日,十四層,
RPOOMLLJLHMFFAI57CA,17,11.16,共有部份,鋼筋混凝土造,88年7月31日,十四層,
RPPNMLMJLHMFFAI67CA,34,65.52,住家用,鋼筋混凝土造,72年7月8日,五層,五層
RPPNMLMJLHMFFAI67CA,34,5.04,共有部份,鋼筋混凝土造,72年7月8日,五層,
RPPNMLMJLHMFFAI67CA,34,6.96,共有部份,鋼筋混凝土造,72年7月8日,五層,
